id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available,state
372,NULL,https://redbus.in/bus-tickets/delhi-to-lucknow,"Gola Bus Service","VE AC Seater / Sleeper (2+1)",22:30:00.000000,"08h 00m",06:30:00.000000,0,499.00,25,NULL
373,NULL,https://redbus.in/bus-tickets/delhi-to-lucknow,PTC-SKYBUS,"VE AC Seater / Sleeper (2+1)",23:50:00.000000,"07h 40m",07:30:00.000000,0,700.00,30,NULL
374,NULL,https://redbus.in/bus-tickets/delhi-to-lucknow,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",21:20:00.000000,"09h 15m",06:35:00.000000,0,579.00,30,NULL
375,NULL,https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NULL
376,NULL,https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NULL
377,NULL,"Delhi to Lucknowhttps://redbus.in/bus-tickets/delhi-to-lucknow","Gola Bus Service","VE AC Seater / Sleeper (2+1)",22:30:00.000000,"08h 00m",06:30:00.000000,0,499.00,25,NULL
378,NULL,"Delhi to Lucknowhttps://redbus.in/bus-tickets/delhi-to-lucknow",PTC-SKYBUS,"VE AC Seater / Sleeper (2+1)",23:50:00.000000,"07h 40m",07:30:00.000000,0,700.00,29,NULL
379,NULL,"Delhi to Lucknowhttps://redbus.in/bus-tickets/delhi-to-lucknow","IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",21:20:00.000000,"09h 15m",06:35:00.000000,0,539.00,30,NULL
380,NULL,"Delhi to Lucknowhttps://redbus.in/bus-tickets/delhi-to-lucknow",,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NULL
381,NULL,"Delhi to Lucknowhttps://redbus.in/bus-tickets/delhi-to-lucknow",,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NULL
382,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"Gola Bus Service","Bharat Benz AC Seater /Sleeper (2+1)",22:30:00.000000,"08h 00m",06:30:00.000000,0,499.00,33,NULL
383,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,PTC-SKYBUS,"VE AC Seater / Sleeper (2+1)",23:50:00.000000,"07h 40m",07:30:00.000000,0,700.00,30,NULL
384,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",21:20:00.000000,"09h 15m",06:35:00.000000,0,539.00,30,NULL
385,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NULL
386,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NULL
387,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"Gola Bus Service","Bharat Benz AC Seater /Sleeper (2+1)",22:30:00.000000,"08h 00m",06:30:00.000000,0,499.00,28,UPSRTC
388,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,PTC-SKYBUS,"VE AC Seater / Sleeper (2+1)",23:50:00.000000,"07h 40m",07:30:00.000000,0,700.00,28,UPSRTC
389,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",21:20:00.000000,"09h 15m",06:35:00.000000,0,499.00,24,UPSRTC
390,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
391,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
392,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",20:40:00.000000,"08h 15m",04:55:00.000000,0,819.00,18,UPSRTC
393,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"Raj Kalpana Travels Pvt.ltd.","AC Seater/Sleeper (2+1)",22:30:00.000000,"07h 30m",06:00:00.000000,0,649.00,29,UPSRTC
394,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"IntrCity SmartBus","VE AC Seater / Sleeper (2+1)",21:00:00.000000,"08h 15m",05:15:00.000000,0,809.00,21,UPSRTC
395,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
396,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
397,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Zingbus Plus","Bharat Benz AC Semi Sleeper (2+2)",22:35:00.000000,"09h 35m",08:10:00.000000,0,471.00,30,HRTC
398,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Laxmi holidays","Volvo AC Semi Sleeper (2+2)",23:25:00.000000,"08h 20m",07:45:00.000000,0,499.00,18,HRTC
399,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",23:30:00.000000,"08h 30m",08:00:00.000000,0,499.00,38,HRTC
400,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Ram Dalal Holidays",,23:30:00.000000,"08h 10m",07:40:00.000000,0,550.00,0,HRTC
401,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,HRTC
402,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"RSRTC - 192348","Super Luxury Volvo AC Seater Pushback 2+2",16:30:00.000000,"09h 30m",02:00:00.000000,0,1117.00,28,HRTC
403,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",20:30:00.000000,"08h 00m",04:30:00.000000,0,499.00,28,HRTC
404,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"Ram Dalal Holidays","Mercedes Multi-Axle Semi Sleeper (2+2)",22:00:00.000000,"08h 40m",06:40:00.000000,0,550.00,23,HRTC
405,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"Zingbus Plus",,20:30:00.000000,"08h 40m",05:10:00.000000,0,455.00,0,HRTC
406,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,HRTC
407,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,FlixBus,"Volvo AC Seater (2+2)",18:40:00.000000,"06h 30m",01:10:00.000000,0,809.00,9,HRTC
408,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,"Laxmi holidays","Volvo 9600 AC Semi Sleeper (2+2)",19:10:00.000000,"05h 50m",01:00:00.000000,0,712.00,4,HRTC
409,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",19:35:00.000000,"04h 20m",23:55:00.000000,0,569.00,9,HRTC
410,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,"Northern Travels","Volvo AC Semi Sleeper (2+2)",19:45:00.000000,"05h 15m",01:00:00.000000,0,639.00,0,HRTC
411,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Laxmi holidays","Volvo AC Semi Sleeper (2+2)",18:15:00.000000,"07h 00m",01:15:00.000000,0,569.00,12,HRTC
412,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Ram Dalal Holidays","Volvo AC Semi Sleeper (2+2)",18:40:00.000000,"06h 40m",01:20:00.000000,0,740.00,9,HRTC
413,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Northern Travels","Volvo AC Semi Sleeper (2+2)",18:45:00.000000,"06h 15m",01:00:00.000000,0,639.00,9,HRTC
414,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Bedi Travels",,19:05:00.000000,"06h 40m",01:45:00.000000,0,0.00,0,HRTC
415,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,HRTC
416,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",23:30:00.000000,"07h 00m",06:30:00.000000,0,3300.00,33,PEPSU
417,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",19:30:00.000000,"07h 00m",02:30:00.000000,0,3300.00,48,PEPSU
418,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Volvo AC Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,33,PEPSU
419,"Patiala to Delhi",https://redbus.in/bus-tickets/patiala-to-delhi,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",20:00:00.000000,"07h 00m",03:00:00.000000,0,3300.00,49,PEPSU
420,"Patiala to Delhi",https://redbus.in/bus-tickets/patiala-to-delhi,"Indo Canadian Transport Company","Volvo AC Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,6,PEPSU
421,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"Yolo Bus","VE AC Seater / Sleeper (2+1)",22:27:00.000000,"05h 51m",04:18:00.000000,0,500.00,14,PEPSU
422,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:55:00.000000,"06h 50m",06:45:00.000000,0,570.00,34,PEPSU
423,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",22:15:00.000000,"06h 15m",04:30:00.000000,0,609.00,13,PEPSU
424,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"New Navyug Travels","AC Sleeper (2+1)",23:00:00.000000,"06h 30m",05:30:00.000000,0,608.00,25,PEPSU
425,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
426,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz AC Seater /Sleeper (2+1)",22:20:00.000000,"06h 40m",05:00:00.000000,0,604.00,20,PEPSU
427,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:30:00.000000,"07h 00m",06:30:00.000000,0,570.00,21,PEPSU
428,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:00:00.000000,"06h 30m",05:30:00.000000,0,570.00,24,PEPSU
429,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
430,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
431,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"Yolo Bus","VE AC Seater / Sleeper (2+1)",22:27:00.000000,"05h 51m",04:18:00.000000,0,500.00,14,PEPSU
432,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",22:15:00.000000,"06h 15m",04:30:00.000000,0,609.00,13,PEPSU
433,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"Zingbus Plus","Bharat Benz AC Seater /Sleeper (2+1)",23:50:00.000000,"06h 50m",06:40:00.000000,0,720.00,19,PEPSU
434,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:55:00.000000,"06h 50m",06:45:00.000000,0,600.00,34,PEPSU
435,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
436,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Golden Temple Express Volvo","AC Seater / Sleeper (2+2)",23:13:00.000000,"06h 57m",06:10:00.000000,0,499.00,17,PEPSU
437,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Golden Temple Express Volvo","Volvo Multi-Axle AC Semi Sleeper (2+2)",22:50:00.000000,"07h 27m",06:17:00.000000,0,599.00,25,PEPSU
438,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Laxmi holidays","Bharat Benz AC Seater /Sleeper (2+1)",22:20:00.000000,"07h 35m",05:55:00.000000,0,604.00,20,PEPSU
439,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Zingbus Plus","Bharat Benz AC Seater /Sleeper (2+1)",22:30:00.000000,"07h 55m",06:25:00.000000,0,641.00,18,PEPSU
440,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
441,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",19:30:00.000000,"07h 00m",02:30:00.000000,0,3300.00,48,PEPSU
442,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Volvo AC Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,33,PEPSU
443,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",23:30:00.000000,"07h 00m",06:30:00.000000,0,3300.00,33,PEPSU
444,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz AC Seater /Sleeper (2+1)",21:05:00.000000,"07h 40m",04:45:00.000000,0,497.00,17,PEPSU
445,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:05:00.000000,"07h 40m",06:45:00.000000,0,570.00,34,PEPSU
446,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",21:00:00.000000,"07h 30m",04:30:00.000000,0,609.00,13,PEPSU
447,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:55:00.000000,"07h 35m",07:30:00.000000,0,551.00,11,PEPSU
448,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
449,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:40:00.000000,"06h 50m",06:30:00.000000,0,660.00,22,PEPSU
450,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:30:00.000000,"07h 00m",06:30:00.000000,0,600.00,21,PEPSU
451,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz AC Seater /Sleeper (2+1)",22:20:00.000000,"06h 40m",05:00:00.000000,0,636.00,20,PEPSU
452,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
453,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
454,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"M R Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)",17:10:00.000000,"04h 45m",21:55:00.000000,0,485.00,23,RSRTC
455,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"Raj Travel","AC Sleeper (2+1)",22:30:00.000000,"07h 00m",05:30:00.000000,0,550.00,0,RSRTC
456,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"Shree Devnarayan Travels","Bharat Benz AC Seater (2+1)",17:00:00.000000,"04h 30m",21:30:00.000000,0,599.00,0,RSRTC
457,"Yamuna Nagar to Chandigarh",https://redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,"Zimindara Travels","AC Sleeper (2+1)",20:30:00.000000,"02h 45m",23:15:00.000000,0,674.00,23,"CTU RTC"
458,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"Chandigarh Transport Undertaking (CTU) - 165753","HVAC Seater (2+3)",15:40:00.000000,"02h 45m",18:25:00.000000,0,195.00,22,"CTU RTC"
459,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"Zimindara Travels","AC Sleeper (2+1)",23:00:00.000000,"03h 15m",02:15:00.000000,0,749.00,20,"CTU RTC"
460,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.)","VE AC Seater / Sleeper (2+1)",23:55:00.000000,"02h 05m",02:00:00.000000,0,1399.00,20,"CTU RTC"
461,"Chandigarh to Yamuna Nagar",https://redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,"SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.)","VE AC Seater / Sleeper (2+1)",23:30:00.000000,"02h 30m",02:00:00.000000,0,899.00,0,"CTU RTC"
462,"Chandigarh to Baijnath",https://redbus.in/bus-tickets/chandigarh-to-baijnath,"Chandigarh Transport Undertaking (CTU) - 165825","HVAC Seater (2+3)",20:08:00.000000,"09h 00m",05:08:00.000000,0,611.00,46,"CTU RTC"
463,"Chandigarh to Baijnath",https://redbus.in/bus-tickets/chandigarh-to-baijnath,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",23:55:00.000000,"06h 35m",06:30:00.000000,0,499.00,30,"CTU RTC"
464,"Chandigarh to Dehradun",https://redbus.in/bus-tickets/chandigarh-to-dehradun,NueGo,"AC Seater (2+2)",18:00:00.000000,"04h 55m",22:55:00.000000,0,382.00,6,"CTU RTC"
465,"Chandigarh to Dehradun",https://redbus.in/bus-tickets/chandigarh-to-dehradun,NueGo,"AC Seater (2+2)",19:00:00.000000,"03h 55m",22:55:00.000000,0,382.00,20,"CTU RTC"
466,"Chandigarh to Dehradun",https://redbus.in/bus-tickets/chandigarh-to-dehradun,"Zimindara Travels","AC Sleeper (2+1)",23:00:00.000000,"06h 30m",05:30:00.000000,0,799.00,28,"CTU RTC"
467,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,"Bharathi Tours & Travels","Non AC Seater / Sleeper (2+1)",23:40:00.000000,"04h 20m",04:00:00.000000,0,404.00,26,TSRTC
468,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,"BSR Tours And Travels","NON AC Seater (2+2)",23:40:00.000000,"06h 20m",06:00:00.000000,0,400.00,28,TSRTC
469,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,"Sri KVR Travels","Non AC Seater / Sleeper (2+1)",23:40:00.000000,"05h 20m",05:00:00.000000,0,400.00,16,TSRTC
470,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
471,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
472,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric AC Seater (2+2)",23:20:00.000000,"06h 25m",05:45:00.000000,0,500.00,25,TSRTC
473,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric AC Seater (2+2)",22:35:00.000000,"06h 30m",05:05:00.000000,0,500.00,27,TSRTC
474,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric AC Seater (2+2)",00:20:00.000000,"06h 10m",06:30:00.000000,0,450.00,34,TSRTC
475,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
476,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
477,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,"Siri Tours and Travels","AC Seater / Sleeper (2+1)",18:30:00.000000,"06h 00m",00:30:00.000000,0,610.00,16,TSRTC
478,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,"Puri Jagannadh Tours And Travels","Non AC Seater / Sleeper (2+1)",19:05:00.000000,"07h 25m",02:30:00.000000,0,499.00,7,TSRTC
479,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,"Sri Krishna Travels","Non AC Seater / Sleeper (2+1)",19:30:00.000000,"04h 00m",23:30:00.000000,0,700.00,0,TSRTC
480,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
481,"Hyderabad to Srisailam",https://redbus.in/bus-tickets/hyderabad-to-srisailam,"TGSRTC - 9618","Super Luxury (Non AC Seater 2+2 Push Back)",14:50:00.000000,"07h 30m",22:20:00.000000,0,442.00,21,TSRTC
482,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Sahara Tours and Travels","AC Sleeper (2+1)",22:30:00.000000,"06h 15m",04:45:00.000000,0,650.00,7,TSRTC
483,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Orange Tours And Travels","Volvo Multi-Axle AC Semi Sleeper (2+2)",18:00:00.000000,"05h 15m",23:15:00.000000,0,700.00,21,TSRTC
484,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Sahara Tours and Travels","Non AC Seater (2+2)",22:00:00.000000,"06h 30m",04:30:00.000000,0,349.00,11,TSRTC
485,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Savera Tours and Travels","NON AC Sleeper (2+1)",22:15:00.000000,"07h 15m",05:30:00.000000,0,550.00,0,TSRTC
486,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,"BSR Tours And Travels","AC Sleeper (2+1)",23:30:00.000000,"06h 30m",06:00:00.000000,0,780.00,11,TSRTC
487,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,"BSR Tours And Travels","AC Seater / Sleeper (2+1)",23:15:00.000000,"06h 45m",06:00:00.000000,0,580.00,20,TSRTC
488,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,"Bharathi Tours & Travels","Non AC Seater / Sleeper (2+1)",23:10:00.000000,"05h 50m",05:00:00.000000,0,441.00,12,TSRTC
489,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,"Bharathi Tours & Travels",,23:25:00.000000,"05h 35m",05:00:00.000000,0,0.00,0,TSRTC
490,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
491,"Hyderabad to Mancherial",https://redbus.in/bus-tickets/hyderabad-to-mancherial,"DNR Express","AC Sleeper (2+1)",21:30:00.000000,"04h 30m",02:00:00.000000,0,1899.00,3,TSRTC
492,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"Kyros Connect","Bharat Benz AC Semi Sleeper (2+2)",23:00:00.000000,"10h 00m",09:00:00.000000,0,599.00,22,"KERALA RTC"
493,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"MMK Travels","AC Seater / Sleeper (2+1)",22:30:00.000000,"09h 00m",07:30:00.000000,0,750.00,17,"KERALA RTC"
494,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"DLT BUS","AC Sleeper (2+1)",22:30:00.000000,"09h 00m",07:30:00.000000,0,999.00,14,"KERALA RTC"
495,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,"AdSAAM BUS",,21:45:00.000000,"09h 00m",06:45:00.000000,0,800.00,0,"KERALA RTC"
496,"Bangalore to Kozhikode",https://redbus.in/bus-tickets/bangalore-to-kozhikode,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
497,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"A1 Travels","AC Seater / Sleeper (2+1)",20:05:00.000000,"03h 54m",23:59:00.000000,0,600.00,30,"KERALA RTC"
498,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"A1 Travels","NON AC Semi Sleeper (2+2)",21:00:00.000000,"04h 30m",01:30:00.000000,0,400.00,15,"KERALA RTC"
499,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"BLM Transports","AC Sleeper (2+1)",22:00:00.000000,"04h 45m",02:45:00.000000,0,855.00,22,"KERALA RTC"
500,"Kozhikode to Ernakulam",https://redbus.in/bus-tickets/kozhikode-to-ernakulam,"EMERALD TRAVELS","AC Sleeper (2+1)",22:10:00.000000,"04h 30m",02:40:00.000000,0,900.00,0,"KERALA RTC"
501,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,"National travels and logistics","AC Sleeper (2+1)",21:00:00.000000,"09h 15m",06:15:00.000000,0,699.00,17,"KERALA RTC"
502,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,"P K Travels","Non AC Seater / Sleeper (2+1)",21:00:00.000000,"09h 00m",06:00:00.000000,0,650.00,25,"KERALA RTC"
503,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,"P K Travels","AC Seater / Sleeper (2+1)",21:45:00.000000,"09h 00m",06:45:00.000000,0,850.00,23,"KERALA RTC"
504,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
